Date,Year,Temp Avg (°C),Precipitation (mm),Windspeed (km/h),Humidity (%),Temp Avg (°C)_norm,Precipitation (mm)_norm,Windspeed (km/h)_norm,Humidity (%)_norm,Qty (Sales)_BRUSHETTA CLASSICA - 2502,Qty (Sales)_FOC ROSEMARY - 7512,Qty (Sales)_LASAGNE - 3513,Qty (Sales)_MOZZARELLA FRITTA - 2003,Qty (Sales)_NONNAS BURGER - 6502,Qty (Sales)_ONION RINGS - 7507,Qty (Sales)_PENNE ARRABBIATA - 3500,Qty (Sales)_PENNE CON POLLO - 3507,Qty (Sales)_PENNE SALSICCIA - 3506,Qty (Sales)_PZ MARGHERITA - 4500,Qty (Sales)_PZ MESSICANA - 4504,Qty (Sales)_RIBEYE STEAK - 6501,Qty (Sales)_SKINNY FRIES - 7510,Qty (Sales)_SPAG BOLGNESE - 3504,Qty (Sales)_SPAG CARBONARA - 3503,Qty (Sales)_SPAG POMODORO - 3502,Qty (Sales)_TA FOC ROSE - 25600,Qty (Sales)_TA LASAGNE - 25200,Qty (Sales)_TA MARG PZ - 25300,Qty (Sales)_TA NONNAS BURGER - 25106,Qty (Sales)_TA PENNE ARRABBIATA - 25208,Qty (Sales)_TA PENNE POLLO - 25206,Qty (Sales)_TA PENNE SALSICCIA - 25204,Qty (Sales)_TA SKINNY FRIES - 25505,Qty (Sales)_TA SPAG BOLOGNESE - 25203,Qty (Sales)_TA SPAG CARBONARA - 25202,Qty (Sales)_TA SPAG POMODORO - 25209,Gross Rev._BRUSHETTA CLASSICA - 2502,Gross Rev._FOC ROSEMARY - 7512,Gross Rev._LASAGNE - 3513,Gross Rev._MOZZARELLA FRITTA - 2003,Gross Rev._NONNAS BURGER - 6502,Gross Rev._ONION RINGS - 7507,Gross Rev._PENNE ARRABBIATA - 3500,Gross Rev._PENNE CON POLLO - 3507,Gross Rev._PENNE SALSICCIA - 3506,Gross Rev._PZ MARGHERITA - 4500,Gross Rev._PZ MESSICANA - 4504,Gross Rev._RIBEYE STEAK - 6501,Gross Rev._SKINNY FRIES - 7510,Gross Rev._SPAG BOLGNESE - 3504,Gross Rev._SPAG CARBONARA - 3503,Gross Rev._SPAG POMODORO - 3502,Gross Rev._TA FOC ROSE - 25600,Gross Rev._TA LASAGNE - 25200,Gross Rev._TA MARG PZ - 25300,Gross Rev._TA NONNAS BURGER - 25106,Gross Rev._TA PENNE ARRABBIATA - 25208,Gross Rev._TA PENNE POLLO - 25206,Gross Rev._TA PENNE SALSICCIA - 25204,Gross Rev._TA SKINNY FRIES - 25505,Gross Rev._TA SPAG BOLOGNESE - 25203,Gross Rev._TA SPAG CARBONARA - 25202,Gross Rev._TA SPAG POMODORO - 25209,Net Rev._BRUSHETTA CLASSICA - 2502,Net Rev._FOC ROSEMARY - 7512,Net Rev._LASAGNE - 3513,Net Rev._MOZZARELLA FRITTA - 2003,Net Rev._NONNAS BURGER - 6502,Net Rev._ONION RINGS - 7507,Net Rev._PENNE ARRABBIATA - 3500,Net Rev._PENNE CON POLLO - 3507,Net Rev._PENNE SALSICCIA - 3506,Net Rev._PZ MARGHERITA - 4500,Net Rev._PZ MESSICANA - 4504,Net Rev._RIBEYE STEAK - 6501,Net Rev._SKINNY FRIES - 7510,Net Rev._SPAG BOLGNESE - 3504,Net Rev._SPAG CARBONARA - 3503,Net Rev._SPAG POMODORO - 3502,Net Rev._TA FOC ROSE - 25600,Net Rev._TA LASAGNE - 25200,Net Rev._TA MARG PZ - 25300,Net Rev._TA NONNAS BURGER - 25106,Net Rev._TA PENNE ARRABBIATA - 25208,Net Rev._TA PENNE POLLO - 25206,Net Rev._TA PENNE SALSICCIA - 25204,Net Rev._TA SKINNY FRIES - 25505,Net Rev._TA SPAG BOLOGNESE - 25203,Net Rev._TA SPAG CARBONARA - 25202,Net Rev._TA SPAG POMODORO - 25209,Day of the Week_Friday,Day of the Week_Monday,Day of the Week_Saturday,Day of the Week_Sunday,Day of the Week_Thursday,Day of the Week_Tuesday,Day of the Week_Wednesday,Is_Holiday,Is_Weekend,Month,Quarter,Dish_Type_Side,Dish_Type_Starter,Total_Daily_Sales
2023-08-17,2023,17.0,5.08,24.1,78.9,1.5390110383686435,-0.5842449056133479,-0.0996275142147384,-0.4302927130463381,8.0,1.0,3.0,8.0,2.0,0.0,3.0,3.0,2.0,6.0,1.0,0.0,6.0,0.0,7.0,0.0,0.0,1.0,12.0,0.0,2.0,2.0,1.0,3.0,0.0,2.0,0.0,52.0,6.95,35.85,52.0,25.9,0.0,29.85,37.5,25.0,59.7,12.95,0.0,20.7,0.0,87.5,0.0,0.0,9.95,102.0,0.0,17.9,19.0,9.5,7.5,0.0,19.0,0.0,43.33,5.79,29.88,43.33,21.58,0.0,24.88,31.25,20.83,49.75,10.79,0.0,17.25,0.0,72.92,0.0,0.0,8.29,85.0,0.0,14.92,15.83,7.92,6.25,0.0,15.83,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,8,3,0,0,73.0
2023-08-18,2023,15.6,0.0,34.7,77.6,1.2462970618895517,-0.6228339260418585,1.0128078465264552,-0.5972583198995821,14.0,8.0,9.0,17.0,5.0,0.0,6.0,18.0,11.0,12.0,2.0,1.0,17.0,2.0,15.0,0.0,3.0,1.0,10.0,0.0,3.0,0.0,3.0,4.0,6.0,3.0,2.0,91.0,55.6,107.55,110.5,64.75,0.0,59.7,225.0,137.5,119.4,25.9,26.95,58.65,23.9,187.5,0.0,16.5,9.95,85.0,0.0,26.85,0.0,28.5,10.0,57.0,28.5,17.0,75.83,46.33,89.62,92.08,53.96,0.0,49.75,187.5,114.58,99.5,21.58,22.46,48.88,19.92,156.25,0.0,13.75,8.29,70.83,0.0,22.38,0.0,23.75,8.33,47.5,23.75,14.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,3,0,0,172.0
2023-08-19,2023,17.2,311.404,36.1,85.9,1.5808273207227994,1.742673026225848,1.159733271530009,0.4687528623172757,10.0,7.0,9.0,10.0,3.0,0.0,0.0,9.0,10.0,4.0,5.0,2.0,12.0,3.0,10.0,2.0,1.0,3.0,6.0,4.0,1.0,4.0,3.0,7.0,3.0,1.0,0.0,65.0,48.65,107.55,65.0,38.85,0.0,0.0,112.5,125.0,39.8,64.75,53.9,41.4,35.85,125.0,17.9,5.5,29.85,51.0,39.8,8.95,38.0,28.5,17.5,28.5,9.5,0.0,54.17,40.54,89.62,54.17,32.38,0.0,0.0,93.75,104.17,33.17,53.96,44.92,34.5,29.88,104.17,14.92,4.58,24.88,42.5,33.17,7.46,31.67,23.75,14.58,23.75,7.92,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,8,3,0,0,129.0
2023-08-20,2023,17.3,17.272000000000002,31.4,77.7,1.6017354618998778,-0.491631256584922,0.6664836304466493,-0.5844148116801008,4.0,7.0,6.0,19.0,4.0,0.0,8.0,8.0,9.0,5.0,6.0,1.0,24.0,0.0,9.0,4.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,26.0,48.65,71.7,123.5,51.8,0.0,79.6,100.0,112.5,49.75,77.7,26.95,82.8,0.0,112.5,35.8,11.0,9.95,17.0,0.0,8.95,19.0,19.0,5.0,9.5,38.0,0.0,21.67,40.54,59.75,102.92,43.17,0.0,66.33,83.33,93.75,41.46,64.75,22.46,69.0,0.0,93.75,29.83,9.17,8.29,14.17,0.0,7.46,15.83,15.83,4.17,7.92,31.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,8,3,0,0,131.0
2023-08-21,2023,17.5,67.056,39.5,77.9,1.6435517442540335,-0.1134588563855171,1.516552160824354,-0.55872779524114,5.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0,0.0,1.0,0.0,5.0,0.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,32.5,27.8,0.0,6.5,0.0,0.0,0.0,50.0,75.0,0.0,12.95,0.0,17.25,0.0,62.5,17.9,5.5,9.95,8.5,0.0,0.0,0.0,19.0,5.0,0.0,9.5,0.0,27.08,23.17,0.0,5.42,0.0,0.0,0.0,41.67,62.5,0.0,10.79,0.0,14.38,0.0,52.08,14.92,4.58,8.29,7.08,0.0,0.0,0.0,15.83,4.17,0.0,7.92,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,8,3,0,0,41.0
2023-08-22,2023,16.2,51.0032,30.0,85.4,1.3717459089520194,-0.2354001609396109,0.5195582054430955,0.4045353212198747,4.0,3.0,2.0,4.0,3.0,0.0,3.0,6.0,4.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,26.0,20.85,23.9,26.0,38.85,0.0,29.85,75.0,50.0,9.95,12.95,0.0,17.25,0.0,12.5,0.0,5.5,9.95,17.0,0.0,8.95,9.5,9.5,2.5,19.0,9.5,0.0,21.67,17.38,19.92,21.67,32.38,0.0,24.88,62.5,41.67,8.29,10.79,0.0,14.38,0.0,10.42,0.0,4.58,8.29,14.17,0.0,7.46,7.92,7.92,2.08,15.83,7.92,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,8,3,0,0,48.0
2023-08-23,2023,13.5,19.8882,20.1,86.9,0.8072260971709133,-0.4717579110642391,-0.5194144427963209,0.5971879445120777,11.0,4.0,3.0,6.0,0.0,0.0,6.0,5.0,9.0,3.0,1.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,71.5,27.8,35.85,39.0,0.0,0.0,59.7,62.5,112.5,29.85,12.95,0.0,10.35,23.9,37.5,17.9,5.5,0.0,25.5,0.0,8.95,0.0,0.0,0.0,38.0,0.0,17.0,59.58,23.17,29.88,32.5,0.0,0.0,49.75,52.08,93.75,24.88,10.79,0.0,8.62,19.92,31.25,14.92,4.58,0.0,21.25,0.0,7.46,0.0,0.0,0.0,31.67,0.0,14.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,8,3,0,0,69.0
2023-08-24,2023,14.2,25.8318,24.1,81.1,0.9535830854104592,-0.4266087571628815,-0.0996275142147384,-0.1477355322177752,5.0,4.0,4.0,10.0,1.0,0.0,5.0,4.0,6.0,2.0,2.0,1.0,6.0,2.0,7.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,32.5,27.8,47.8,65.0,12.95,0.0,49.75,50.0,75.0,19.9,25.9,26.95,20.7,23.9,87.5,0.0,0.0,0.0,25.5,0.0,8.95,0.0,19.0,5.0,9.5,9.5,0.0,27.08,23.17,39.83,54.17,10.79,0.0,41.46,41.67,62.5,16.58,21.58,22.46,17.25,19.92,72.92,0.0,0.0,0.0,21.25,0.0,7.46,0.0,15.83,4.17,7.92,7.92,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,8,3,0,0,69.0
2023-08-25,2023,12.8,67.2084,12.3,87.7,0.6608691089313674,-0.1123011857726618,-1.3379989535304069,0.6999360102679189,9.0,7.0,6.0,8.0,1.0,0.0,3.0,3.0,9.0,7.0,5.0,3.0,16.0,3.0,8.0,2.0,1.0,2.0,10.0,3.0,2.0,4.0,4.0,5.0,3.0,1.0,1.0,58.5,48.65,71.7,52.0,12.95,0.0,29.85,37.5,112.5,69.65,64.75,80.85,55.2,35.85,100.0,17.9,5.5,19.9,85.0,29.85,17.9,38.0,38.0,12.5,28.5,9.5,8.5,48.75,40.54,59.75,43.33,10.79,0.0,24.88,31.25,93.75,58.04,53.96,67.38,46.0,29.88,83.33,14.92,4.58,16.58,70.83,24.88,14.92,31.67,31.67,10.42,23.75,7.92,7.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,3,0,0,126.0
2023-08-26,2023,13.3,27.6606,15.6,85.0,0.7654098148167574,-0.4127167098086177,-0.9916747374506012,0.3531612883419532,16.0,14.0,10.0,10.0,3.0,0.0,12.0,16.0,15.0,9.0,9.0,2.0,30.0,1.0,15.0,1.0,2.0,1.0,19.0,0.0,3.0,2.0,4.0,6.0,1.0,2.0,1.0,104.0,97.3,119.5,65.0,38.85,0.0,119.4,200.0,187.5,89.55,116.55,53.9,103.5,11.95,187.5,8.95,11.0,9.95,161.5,0.0,26.85,19.0,38.0,15.0,9.5,19.0,8.5,86.67,81.08,99.58,54.17,32.38,0.0,99.5,166.67,156.25,74.62,97.12,44.92,86.25,9.96,156.25,7.46,9.17,8.29,134.58,0.0,22.38,15.83,31.67,12.5,7.92,15.83,7.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,8,3,0,0,204.0
2023-08-27,2023,14.3,7.848599999999999,19.1,80.7,0.9744912265875376,-0.5632138894798094,-0.6243611749417165,-0.1991095650956949,11.0,16.0,6.0,14.0,9.0,0.0,1.0,13.0,14.0,13.0,6.0,3.0,31.0,1.0,8.0,2.0,2.0,0.0,15.0,0.0,2.0,1.0,5.0,8.0,2.0,3.0,1.0,71.5,111.2,71.7,91.0,116.55,0.0,9.95,162.5,175.0,129.35,77.7,80.85,106.95,11.95,100.0,17.9,11.0,0.0,127.5,0.0,17.9,9.5,47.5,20.0,19.0,28.5,8.5,59.58,92.67,59.75,75.83,97.12,0.0,8.29,135.42,145.83,107.79,64.75,67.38,89.12,9.96,83.33,14.92,9.17,0.0,106.25,0.0,14.92,7.92,39.58,16.67,15.83,23.75,7.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,8,3,0,0,187.0
2023-08-28,2023,13.7,8.2042,20.1,77.3,0.8490423795250691,-0.5605126580498138,-0.5194144427963209,-0.6357888445580223,4.0,1.0,3.0,2.0,2.0,0.0,1.0,5.0,4.0,1.0,0.0,1.0,5.0,3.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,26.0,6.95,35.85,13.0,25.9,0.0,9.95,62.5,50.0,9.95,0.0,26.95,17.25,35.85,100.0,8.95,0.0,0.0,8.5,0.0,0.0,0.0,0.0,2.5,19.0,28.5,0.0,21.67,5.79,29.88,10.83,21.58,0.0,8.29,52.08,41.67,8.29,0.0,22.46,14.38,29.88,83.33,7.46,0.0,0.0,7.08,0.0,0.0,0.0,0.0,2.08,15.83,23.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,8,3,0,0,48.0
2023-08-29,2023,13.6,39.95419999999999,29.3,80.5,0.8281342383479913,-0.3193312803716218,0.4460954929413186,-0.2247965815346556,3.0,2.0,3.0,1.0,1.0,0.0,0.0,5.0,3.0,4.0,1.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,19.5,13.9,35.85,6.5,12.95,0.0,0.0,62.5,37.5,39.8,12.95,0.0,24.15,35.85,12.5,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.5,2.5,0.0,0.0,0.0,16.25,11.58,29.88,5.42,10.79,0.0,0.0,52.08,31.25,33.17,10.79,0.0,20.12,29.88,10.42,0.0,0.0,0.0,0.0,0.0,0.0,15.83,7.92,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,8,3,0,0,38.0
2023-08-30,2023,12.9,4.0386,15.1,77.4,0.6817772501084454,-0.5921556548011925,-1.0441481035232991,-0.622945336338541,2.0,2.0,3.0,3.0,0.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,10.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,13.0,13.9,35.85,19.5,0.0,0.0,19.9,25.0,50.0,39.8,12.95,0.0,34.5,11.95,87.5,0.0,11.0,0.0,0.0,0.0,8.95,9.5,28.5,5.0,19.0,0.0,0.0,10.83,11.58,29.88,16.25,0.0,0.0,16.58,20.83,41.67,33.17,10.79,0.0,28.75,9.96,72.92,0.0,9.17,0.0,0.0,0.0,7.46,7.92,23.75,4.17,15.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,8,3,0,0,52.0
2023-08-31,2023,13.1,0.9398,14.7,78.8,0.7235935324626012,-0.6156949572625839,-1.0861267963814574,-0.4431362212658193,3.0,3.0,0.0,4.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,6.0,0.0,3.0,0.0,15.0,0.0,3.0,0.0,4.0,3.0,1.0,1.0,1.0,19.5,20.85,0.0,26.0,0.0,0.0,9.95,37.5,25.0,0.0,0.0,26.95,6.9,0.0,75.0,0.0,16.5,0.0,127.5,0.0,26.85,0.0,38.0,7.5,9.5,9.5,8.5,16.25,17.38,0.0,21.67,0.0,0.0,8.29,31.25,20.83,0.0,0.0,22.46,5.75,0.0,62.5,0.0,13.75,0.0,106.25,0.0,22.38,0.0,31.67,6.25,7.92,7.92,7.08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,8,3,0,0,56.0
2023-09-01,2023,14.9,0.0,18.8,78.1,1.0999400736500056,-0.6228339260418585,-0.6558451945853353,-0.5330407788021811,11.0,6.0,4.0,13.0,6.0,0.0,6.0,10.0,11.0,8.0,4.0,4.0,8.0,1.0,9.0,0.0,0.0,0.0,7.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,71.5,41.7,47.8,84.5,77.7,0.0,59.7,125.0,137.5,79.6,51.8,107.8,27.6,11.95,112.5,0.0,0.0,0.0,59.5,0.0,26.85,19.0,9.5,2.5,9.5,9.5,0.0,59.58,34.75,39.83,70.42,64.75,0.0,49.75,104.17,114.58,66.33,43.17,89.83,23.0,9.96,93.75,0.0,0.0,0.0,49.58,0.0,22.38,15.83,7.92,2.08,7.92,7.92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,3,0,0,117.0
2023-09-02,2023,15.0,0.0,21.8,83.9,1.1208482148270833,-0.6228339260418585,-0.3410049981491484,0.2118826979276717,12.0,16.0,6.0,11.0,5.0,0.0,6.0,12.0,13.0,7.0,6.0,1.0,16.0,3.0,5.0,3.0,0.0,1.0,11.0,0.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,78.0,111.2,71.7,71.5,64.75,0.0,59.7,150.0,162.5,69.65,77.7,26.95,55.2,35.85,62.5,26.85,0.0,9.95,93.5,0.0,8.95,28.5,19.0,7.5,19.0,28.5,0.0,65.0,92.67,59.75,59.58,53.96,0.0,49.75,125.0,135.42,58.04,64.75,22.46,46.0,29.88,52.08,22.38,0.0,8.29,77.92,0.0,7.46,23.75,15.83,6.25,15.83,23.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,9,3,0,0,148.0
2023-09-03,2023,16.7,0.0,23.0,82.9,1.4762866148374094,-0.6228339260418585,-0.2150689195746737,0.0834476157328698,9.0,4.0,6.0,13.0,1.0,0.0,1.0,4.0,8.0,2.0,5.0,0.0,9.0,0.0,4.0,0.0,2.0,1.0,6.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,58.5,27.8,71.7,84.5,12.95,0.0,9.95,50.0,100.0,19.9,64.75,0.0,31.05,0.0,50.0,0.0,11.0,9.95,51.0,0.0,8.95,9.5,9.5,10.0,0.0,0.0,0.0,48.75,23.17,59.75,70.42,10.79,0.0,8.29,41.67,83.33,16.58,53.96,0.0,25.88,0.0,41.67,0.0,9.17,8.29,42.5,0.0,7.46,7.92,7.92,8.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,9,3,0,0,82.0
2023-09-04,2023,17.0,0.0,18.4,79.6,1.5390110383686435,-0.6228339260418585,-0.6978238874434938,-0.3403881555099781,4.0,0.0,2.0,2.0,0.0,0.0,3.0,5.0,4.0,1.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,6.0,0.0,0.0,0.0,26.0,0.0,23.9,13.0,0.0,0.0,29.85,62.5,50.0,9.95,12.95,0.0,13.8,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,47.5,28.5,15.0,0.0,0.0,0.0,21.67,0.0,19.92,10.83,0.0,0.0,24.88,52.08,41.67,8.29,10.79,0.0,11.5,0.0,52.08,0.0,0.0,0.0,0.0,0.0,0.0,39.58,23.75,12.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,9,3,0,0,45.0
2023-09-05,2023,15.1,0.0,22.2,79.5,1.1417563560041613,-0.6228339260418585,-0.2990263052909903,-0.3532316637294576,5.0,3.0,3.0,2.0,0.0,0.0,5.0,2.0,7.0,1.0,0.0,0.0,6.0,2.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,32.5,20.85,35.85,13.0,0.0,0.0,49.75,25.0,87.5,9.95,0.0,0.0,20.7,23.9,25.0,8.95,0.0,0.0,76.5,0.0,0.0,9.5,28.5,12.5,0.0,0.0,0.0,27.08,17.38,29.88,10.83,0.0,0.0,41.46,20.83,72.92,8.29,0.0,0.0,17.25,19.92,20.83,7.46,0.0,0.0,63.75,0.0,0.0,7.92,23.75,10.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,9,3,0,0,57.0
2023-09-06,2023,17.8,0.635,19.0,80.6,1.7062761677852678,-0.6180102984882946,-0.6348558481562562,-0.2119530733151762,10.0,5.0,0.0,4.0,4.0,0.0,4.0,2.0,7.0,3.0,1.0,1.0,6.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,8.0,3.0,0.0,65.0,34.75,0.0,26.0,51.8,0.0,39.8,25.0,87.5,29.85,12.95,26.95,20.7,0.0,37.5,26.85,0.0,0.0,51.0,0.0,8.95,9.5,9.5,2.5,76.0,28.5,0.0,54.17,28.96,0.0,21.67,43.17,0.0,33.17,20.83,72.92,24.88,10.79,22.46,17.25,0.0,31.25,22.38,0.0,0.0,42.5,0.0,7.46,7.92,7.92,2.08,63.33,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,9,3,0,0,74.0
2023-09-07,2023,18.2,1.8542,16.8,85.7,1.7899087324935794,-0.608748933585452,-0.8657386588761264,0.4430658458783149,6.0,4.0,5.0,5.0,1.0,0.0,4.0,3.0,4.0,7.0,2.0,0.0,6.0,0.0,15.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,10.0,1.0,2.0,0.0,39.0,27.8,59.75,32.5,12.95,0.0,39.8,37.5,50.0,69.65,25.9,0.0,20.7,0.0,187.5,8.95,0.0,0.0,102.0,9.95,0.0,0.0,9.5,25.0,9.5,19.0,0.0,32.5,23.17,49.79,27.08,10.79,0.0,33.17,31.25,41.67,58.04,21.58,0.0,17.25,0.0,156.25,7.46,0.0,0.0,85.0,8.29,0.0,0.0,7.92,20.83,7.92,15.83,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,9,3,0,0,90.0
2023-09-08,2023,19.6,1.3208,13.1,83.3,2.082622708972672,-0.6128007807304456,-1.2540415678140904,0.1348216486107895,12.0,5.0,1.0,10.0,4.0,0.0,7.0,7.0,13.0,9.0,9.0,2.0,13.0,2.0,4.0,0.0,2.0,1.0,9.0,3.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,78.0,34.75,11.95,65.0,51.8,0.0,69.65,87.5,162.5,89.55,116.55,53.9,44.85,23.9,50.0,0.0,11.0,9.95,76.5,29.85,17.9,9.5,19.0,10.0,0.0,0.0,0.0,65.0,28.96,9.96,54.17,43.17,0.0,58.04,72.92,135.42,74.62,97.12,44.92,37.38,19.92,41.67,0.0,9.17,8.29,63.75,24.88,14.92,7.92,15.83,8.33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,3,0,0,122.0
2023-09-09,2023,18.2,32.2072,24.2,91.2,1.7899087324935794,-0.3781795365251006,-0.0891328410001991,1.1494587979497255,7.0,8.0,8.0,14.0,6.0,0.0,4.0,16.0,16.0,7.0,3.0,3.0,16.0,3.0,11.0,1.0,3.0,3.0,17.0,1.0,3.0,5.0,4.0,11.0,4.0,0.0,0.0,45.5,55.6,95.6,91.0,77.7,0.0,39.8,200.0,200.0,69.65,38.85,80.85,55.2,35.85,137.5,8.95,16.5,29.85,144.5,9.95,26.85,47.5,38.0,27.5,38.0,0.0,0.0,37.92,46.33,79.67,75.83,64.75,0.0,33.17,166.67,166.67,58.04,32.38,67.38,46.0,29.88,114.58,7.46,13.75,24.88,120.42,8.29,22.38,39.58,31.67,22.92,31.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,9,3,0,0,174.0
2023-09-10,2023,17.9,166.9288,11.9,88.5,1.727184308962345,0.6452012852390034,-1.3799776463885651,0.8026840760237601,6.0,4.0,3.0,18.0,5.0,0.0,5.0,6.0,10.0,7.0,2.0,0.0,12.0,0.0,5.0,2.0,4.0,0.0,2.0,0.0,3.0,1.0,3.0,9.0,7.0,4.0,1.0,39.0,27.8,35.85,117.0,64.75,0.0,49.75,75.0,125.0,69.65,25.9,0.0,41.4,0.0,62.5,17.9,22.0,0.0,17.0,0.0,26.85,9.5,28.5,22.5,66.5,38.0,8.5,32.5,23.17,29.88,97.5,53.96,0.0,41.46,62.5,104.17,58.04,21.58,0.0,34.5,0.0,52.08,14.92,18.33,0.0,14.17,0.0,22.38,7.92,23.75,18.75,55.42,31.67,7.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,9,3,0,0,119.0
2023-09-11,2023,15.8,114.2492,20.7,82.0,1.2881133442437076,0.2450331433953474,-0.4564464035090837,-0.0321439582424527,1.0,3.0,2.0,4.0,3.0,0.0,1.0,9.0,5.0,2.0,2.0,0.0,4.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,6.5,20.85,23.9,26.0,38.85,0.0,9.95,112.5,62.5,19.9,25.9,0.0,13.8,11.95,50.0,0.0,11.0,0.0,17.0,0.0,0.0,9.5,38.0,7.5,0.0,0.0,0.0,5.42,17.38,19.92,21.67,32.38,0.0,8.29,93.75,52.08,16.58,21.58,0.0,11.5,9.96,41.67,0.0,9.17,0.0,14.17,0.0,0.0,7.92,31.67,6.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,9,3,0,0,53.0
2023-09-12,2023,12.5,0.635,11.8,72.3,0.5981446854001332,-0.6180102984882946,-1.3904723196031046,-1.277964255532032,1.0,3.0,0.0,2.0,1.0,0.0,5.0,5.0,3.0,1.0,0.0,0.0,5.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,6.5,20.85,0.0,13.0,12.95,0.0,49.75,62.5,37.5,9.95,0.0,0.0,17.25,11.95,37.5,0.0,5.5,0.0,17.0,0.0,0.0,0.0,9.5,5.0,9.5,38.0,0.0,5.42,17.38,0.0,10.83,10.79,0.0,41.46,52.08,31.25,8.29,0.0,0.0,14.38,9.96,31.25,0.0,4.58,0.0,14.17,0.0,0.0,0.0,7.92,4.17,7.92,31.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,9,3,0,0,41.0
